date,value
7-22-2021,"4,848"
7-22-2021,"6,656"
7-22-2021,"8,241"
8-23-2021,"8,150"
8-23-2021,"9,177"
8-23-2021,"6,102"
8-23-2021,"5,824"
8-23-2021,"6,844"
8-23-2021,"6,110"
9-24-2021,"6,847"
9-24-2021,"7,245"
9-24-2021,"5,504"
9-24-2021,"4,633"
9-24-2021,"5,670"
9-24-2021,"6,664"
10-23-2021,"5,535"
10-23-2021,"6,815"
10-23-2021,"4,004"
10-23-2021,"3,870"
10-23-2021,"3,657"
10-23-2021,"4,760"
11-23-2021,"5,670"
11-23-2021,"6,762"
11-23-2021,"4,620"
11-23-2021,"4,116"
11-23-2021,"4,611"
11-23-2021,"6,105"
12-22-2021,"7,964"
12-22-2021,"8,575"
12-22-2021,"5,289"
12-22-2021,"5,060"
12-22-2021,"4,576"
12-22-2021,"7,830"
1-26-2021,"4,389"
1-26-2021,"5,796"
1-26-2021,"5,796"
1-26-2021,"3,655"
1-26-2021,"3,600"
1-26-2021,"5,376"
2-26-2021,"4,851"
2-26-2021,"4,664"
2-26-2021,"4,551"
2-26-2021,"3,182"
2-26-2021,"2,430"
2-26-2021,"4,264"
3-25-2021,"7,260"
3-25-2021,"5,712"
3-25-2021,"5,824"
3-25-2021,"4,150"
3-25-2021,"2,915"
3-25-2021,"4,900"
4-26-2021,"7,854"
4-26-2021,"5,782"
4-26-2021,"6,380"
4-26-2021,"4,698"
4-26-2021,"3,248"
4-26-2021,"6,969"
5-27-2021,"7,650"
5-27-2021,"6,438"
5-27-2021,"7,056"
5-27-2021,"4,641"
5-27-2021,"3,640"
5-27-2021,"7,935"
6-26-2021,"10,556"
6-26-2021,"8,316"
6-26-2021,"8,046"
6-26-2021,"5,724"
6-26-2021,"4,872"
6-26-2021,"11,988"
7-25-2021,"10,962"
7-25-2021,"10,080"
7-25-2021,"9,280"
7-25-2021,"7,290"
7-25-2021,"8,265"
7-25-2021,"9,660"
8-26-2021,"9,800"
8-26-2021,"10,560"
8-26-2021,"8,236"
8-26-2021,"7,865"
8-26-2021,"8,308"
8-26-2021,"8,820"
9-27-2021,"7,987"
9-27-2021,"7,956"
9-27-2021,"6,578"
9-27-2021,"6,027"
9-27-2021,"5,994"
9-27-2021,"7,847"
10-26-2021,"7,920"
10-26-2021,"7,450"
10-26-2021,"5,040"
10-26-2021,"4,370"
10-26-2021,"5,096"
10-26-2021,"7,140"
11-26-2021,"9,280"
11-26-2021,"8,850"
11-26-2021,"6,318"
11-26-2021,"6,325"
11-26-2021,"7,345"
11-26-2021,"10,080"
12-25-2021,"11,550"
12-25-2021,"11,102"
12-25-2021,"7,670"
12-25-2021,"7,975"
12-25-2021,"7,616"
12-25-2021,"9,432"
1-13-2021,"3,799"
1-13-2021,"5,265"
1-13-2021,"4,788"
1-13-2021,"2,925"
1-13-2021,"2,583"
1-13-2021,"4,212"
2-13-2021,"4,205"
2-13-2021,"4,144"
2-13-2021,"3,848"
2-13-2021,"2,268"
2-13-2021,"2,091"
2-13-2021,"3,626"
3-12-2021,"5,069"
3-12-2021,"4,646"
3-12-2021,"5,537"
3-12-2021,"3,431"
3-12-2021,"1,989"
3-12-2021,"4,560"
4-13-2021,"6,390"
4-13-2021,"4,488"
4-13-2021,"4,700"
4-13-2021,"3,312"
4-13-2021,"2,756"
4-13-2021,"6,615"
5-14-2021,"7,520"
5-14-2021,"5,616"
5-14-2021,"6,396"
5-14-2021,"4,277"
5-14-2021,"2,800"
5-14-2021,"7,680"
6-13-2021,"8,096"
6-13-2021,"7,938"
6-13-2021,"7,384"
6-13-2021,"5,880"
6-13-2021,"3,672"
6-13-2021,"10,050"
7-12-2021,"9,212"
7-12-2021,"8,823"
7-12-2021,"6,850"
7-12-2021,"5,888"
7-12-2021,"7,452"
7-12-2021,"9,581"
8-13-2021,"9,646"
8-13-2021,"10,150"
8-13-2021,"8,100"
8-13-2021,"5,989"
8-13-2021,"7,560"
8-13-2021,"8,092"
9-14-2021,"7,740"
9-14-2021,"7,332"
9-14-2021,"5,670"
9-14-2021,"5,160"
9-14-2021,"5,400"
9-14-2021,"7,729"
10-13-2021,"5,502"
10-13-2021,"6,674"
10-13-2021,"4,410"
10-13-2021,"3,872"
10-13-2021,"4,500"
10-13-2021,"6,528"
11-13-2021,"6,987"
11-13-2021,"10,034"
11-13-2021,"6,210"
11-13-2021,"5,916"
11-13-2021,"6,120"
11-13-2021,"8,060"
12-12-2021,"10,150"
12-12-2021,"10,962"
12-12-2021,"7,314"
12-12-2021,"6,528"
12-12-2021,"7,424"
12-12-2021,"8,640"
1-9-2021,"9,984"
1-9-2021,"7,622"
1-9-2021,"7,192"
1-9-2021,"6,902"
1-9-2021,"8,883"
1-9-2021,"8,843"
2-7-2021,"11,856"
2-7-2021,"8,502"
2-7-2021,"6,293"
2-7-2021,"5,577"
2-7-2021,"9,261"
2-7-2021,"7,344"
3-5-2021,"8,745"
3-5-2021,"6,720"
3-5-2021,"4,344"
3-5-2021,"3,888"
3-5-2021,"7,421"
3-5-2021,"6,048"
4-6-2021,"9,339"
4-6-2021,"6,188"
4-6-2021,"4,368"
4-6-2021,"4,860"
4-6-2021,"8,836"
4-6-2021,"8,151"
5-5-2021,"13,536"
5-5-2021,"8,460"
5-5-2021,"8,610"
5-5-2021,"7,826"
5-5-2021,"10,388"
5-5-2021,"11,800"
6-7-2021,"13,923"
6-7-2021,"9,800"
6-7-2021,"9,823"
6-7-2021,"10,246"
6-7-2021,"12,090"
6-7-2021,"16,250"
7-5-2021,"19,593"
7-5-2021,"15,660"
7-5-2021,"12,648"
7-5-2021,"10,504"
7-5-2021,"15,360"
7-5-2021,"16,104"
8-6-2021,"20,212"
8-6-2021,"13,122"
8-6-2021,"11,550"
8-6-2021,"10,252"
8-6-2021,"11,475"
8-6-2021,"16,124"
9-5-2021,"14,637"
9-5-2021,"10,704"
9-5-2021,"7,448"
9-5-2021,"8,190"
9-5-2021,"8,400"
9-5-2021,"12,064"
10-7-2021,"12,200"
10-7-2021,"8,736"
10-7-2021,"7,216"
10-7-2021,"7,216"
10-7-2021,"9,828"
10-7-2021,"12,600"
11-6-2021,"13,900"
11-6-2021,"8,272"
11-6-2021,"8,686"
11-6-2021,"11,925"
11-6-2021,"12,936"
11-6-2021,"15,244"
12-5-2021,"19,430"
12-5-2021,"12,702"
12-5-2021,"12,040"
12-5-2021,"11,446"
12-5-2021,"14,850"
12-5-2021,"15,504"
1-6-2021,"7,623"
1-6-2021,"6,154"
1-6-2021,"4,536"
1-6-2021,"5,017"
1-6-2021,"6,552"
1-6-2021,"6,664"
2-4-2021,"8,942"
2-4-2021,"6,392"
2-4-2021,"3,887"
2-4-2021,"4,118"
2-4-2021,"7,920"
2-4-2021,"5,887"
3-2-2021,"7,728"
3-2-2021,"4,350"
3-2-2021,"3,439"
3-2-2021,"3,100"
3-2-2021,"5,846"
3-2-2021,"4,563"
4-3-2021,"7,101"
4-3-2021,"4,340"
4-3-2021,"2,880"
4-3-2021,"3,360"
4-3-2021,"5,502"
4-3-2021,"6,048"
5-2-2021,"10,086"
5-2-2021,"7,644"
5-2-2021,"6,253"
5-2-2021,"5,700"
5-2-2021,"6,900"
5-2-2021,"10,353"
6-4-2021,"10,948"
6-4-2021,"7,644"
6-4-2021,"7,943"
6-4-2021,"8,281"
6-4-2021,"9,943"
6-4-2021,"15,477"
7-2-2021,"17,640"
7-2-2021,"12,992"
7-2-2021,"10,388"
7-2-2021,"10,556"
7-2-2021,"10,738"
7-2-2021,"16,832"
8-3-2021,"18,788"
8-3-2021,"11,600"
8-3-2021,"11,340"
8-3-2021,"8,008"
8-3-2021,"9,328"
8-3-2021,"12,474"
9-2-2021,"13,250"
9-2-2021,"8,869"
9-2-2021,"4,900"
9-2-2021,"4,200"
9-2-2021,"5,928"
9-2-2021,"8,323"
10-4-2021,"10,290"
10-4-2021,"6,468"
10-4-2021,"5,100"
10-4-2021,"5,440"
10-4-2021,"6,258"
10-4-2021,"8,448"
11-3-2021,"9,460"
11-3-2021,"6,240"
11-3-2021,"6,346"
11-3-2021,"8,965"
11-3-2021,"11,736"
11-3-2021,"15,120"
12-2-2021,"15,616"
12-2-2021,"11,110"
12-2-2021,"11,990"
12-2-2021,"10,780"
12-2-2021,"10,985"
12-2-2021,"15,525"
1-13-2021,"6,208"
1-13-2021,"4,950"
1-13-2021,"4,008"
1-13-2021,"3,567"
1-13-2021,"5,632"
1-13-2021,"5,536"
2-11-2021,"7,392"
2-11-2021,"4,719"
2-11-2021,"3,634"
2-11-2021,"2,929"
2-11-2021,"5,002"
2-11-2021,"4,147"
3-9-2021,"6,237"
3-9-2021,"3,402"
3-9-2021,"2,480"
3-9-2021,"2,352"
3-9-2021,"4,181"
3-9-2021,"3,584"
4-10-2021,"6,104"
4-10-2021,"3,108"
4-10-2021,"2,014"
4-10-2021,"2,448"
4-10-2021,"4,242"
4-10-2021,"4,658"
5-9-2021,"8,694"
5-9-2021,"5,940"
5-9-2021,"5,577"
5-9-2021,"4,674"
5-9-2021,"6,174"
5-9-2021,"7,579"
6-11-2021,"11,368"
6-11-2021,"5,658"
6-11-2021,"6,958"
6-11-2021,"6,860"
6-11-2021,"9,300"
6-11-2021,"12,544"
7-9-2021,"15,876"
7-9-2021,"10,920"
7-9-2021,"8,823"
7-9-2021,"8,056"
7-9-2021,"9,086"
7-9-2021,"12,489"
8-10-2021,"13,908"
8-10-2021,"11,310"
8-10-2021,"7,950"
8-10-2021,"6,478"
8-10-2021,"6,750"
8-10-2021,"9,126"
9-9-2021,"11,250"
9-9-2021,"8,131"
9-9-2021,"3,174"
9-9-2021,"2,712"
9-9-2021,"3,904"
9-9-2021,"5,106"
10-11-2021,"7,560"
10-11-2021,"4,002"
10-11-2021,"2,862"
10-11-2021,"3,248"
10-11-2021,"4,292"
10-11-2021,"5,586"
11-10-2021,"5,746"
11-10-2021,"3,360"
11-10-2021,"3,712"
11-10-2021,"7,965"
11-10-2021,"10,488"
11-10-2021,"12,358"
12-9-2021,"16,170"
12-9-2021,"10,860"
12-9-2021,"9,499"
12-9-2021,"9,261"
12-9-2021,"9,656"
12-9-2021,"11,544"
1-22-2021,"4,995"
1-22-2021,"2,964"
1-22-2021,"2,100"
1-22-2021,"1,428"
1-22-2021,"2,392"
1-22-2021,"2,997"
2-22-2021,"5,244"
2-22-2021,"2,204"
2-22-2021,"1,827"
2-22-2021,"1,156"
2-22-2021,"2,592"
2-22-2021,"3,042"
3-21-2021,"6,396"
3-21-2021,"2,419"
3-21-2021,"2,482"
3-21-2021,972
3-21-2021,"2,288"
3-21-2021,"2,730"
4-22-2021,"4,879"
4-22-2021,"2,009"
4-22-2021,"1,862"
4-22-2021,"1,218"
4-22-2021,"1,645"
4-22-2021,"2,700"
5-23-2021,"7,644"
5-23-2021,"2,856"
5-23-2021,"2,204"
5-23-2021,"1,444"
5-23-2021,"1,932"
5-23-2021,"4,233"
6-22-2021,"5,112"
6-22-2021,"2,541"
6-22-2021,"1,568"
6-22-2021,"1,508"
6-22-2021,"2,646"
6-22-2021,"5,252"
7-21-2021,"7,896"
7-21-2021,"4,180"
7-21-2021,"2,622"
7-21-2021,"2,331"
7-21-2021,"3,450"
7-21-2021,"5,750"
8-22-2021,"7,682"
8-22-2021,"3,731"
8-22-2021,"2,880"
8-22-2021,"2,850"
8-22-2021,"3,185"
8-22-2021,"6,120"
9-23-2021,"6,576"
9-23-2021,"4,136"
9-23-2021,"2,145"
9-23-2021,"1,728"
9-23-2021,"2,494"
9-23-2021,"3,626"
10-22-2021,"6,678"
10-22-2021,"3,403"
10-22-2021,"2,021"
10-22-2021,"1,722"
10-22-2021,"2,173"
10-22-2021,"4,399"
11-22-2021,"5,904"
11-22-2021,"2,808"
11-22-2021,"2,337"
11-22-2021,"2,704"
11-22-2021,"3,127"
11-22-2021,"5,280"
12-21-2021,"9,322"
12-21-2021,"5,096"
12-21-2021,"3,774"
12-21-2021,"3,332"
12-21-2021,"3,672"
12-21-2021,"6,272"
1-20-2021,"5,481"
1-20-2021,"4,118"
1-20-2021,"2,844"
1-20-2021,"2,323"
1-20-2021,"4,370"
1-20-2021,"4,582"
2-18-2021,"6,300"
2-18-2021,"2,862"
2-18-2021,"2,232"
2-18-2021,"2,275"
2-18-2021,"4,212"
2-18-2021,"3,000"
3-16-2021,"4,301"
3-16-2021,"2,400"
3-16-2021,"1,792"
3-16-2021,"1,520"
3-16-2021,"2,592"
3-16-2021,"2,952"
4-17-2021,"3,887"
4-17-2021,"2,507"
4-17-2021,"1,414"
4-17-2021,"1,425"
4-17-2021,"3,078"
4-17-2021,"3,472"
5-16-2021,"7,566"
5-16-2021,"4,847"
5-16-2021,"3,927"
5-16-2021,"3,333"
5-16-2021,"4,756"
5-16-2021,"6,580"
6-18-2021,"9,240"
6-18-2021,"4,625"
6-18-2021,"5,863"
6-18-2021,"5,031"
6-18-2021,"7,695"
6-18-2021,"11,280"
7-16-2021,"12,818"
7-16-2021,"8,268"
7-16-2021,"6,816"
7-16-2021,"5,952"
7-16-2021,"8,850"
7-16-2021,"10,736"
8-17-2021,"12,040"
8-17-2021,"8,400"
8-17-2021,"7,056"
8-17-2021,"4,992"
8-17-2021,"5,612"
8-17-2021,"8,957"
9-16-2021,"9,541"
9-16-2021,"6,174"
9-16-2021,"2,337"
9-16-2021,"1,900"
9-16-2021,"3,132"
9-16-2021,"4,160"
10-18-2021,"5,632"
10-18-2021,"3,625"
10-18-2021,"2,352"
10-18-2021,"2,415"
10-18-2021,"3,136"
10-18-2021,"4,092"
11-17-2021,"4,564"
11-17-2021,"2,106"
11-17-2021,"3,108"
11-17-2021,"6,318"
11-17-2021,"8,733"
11-17-2021,"10,744"
12-16-2021,"13,192"
12-16-2021,"8,990"
12-16-2021,"8,083"
12-16-2021,"7,448"
12-16-2021,"8,060"
12-16-2021,"10,224"
1-23-2021,"4,224"
1-23-2021,"3,275"
1-23-2021,"1,638"
1-23-2021,"1,482"
1-23-2021,"3,230"
1-23-2021,"2,806"
2-21-2021,"4,536"
2-21-2021,"2,520"
2-21-2021,"1,680"
2-21-2021,"1,260"
2-21-2021,"3,332"
2-21-2021,"2,185"
3-19-2021,"3,258"
3-19-2021,"1,960"
3-19-2021,880
3-19-2021,"1,140"
3-19-2021,"2,080"
3-19-2021,"2,448"
4-20-2021,"4,002"
4-20-2021,"1,944"
4-20-2021,"1,050"
4-20-2021,"1,260"
4-20-2021,"2,701"
4-20-2021,"3,248"
5-19-2021,"7,059"
5-19-2021,"4,294"
5-19-2021,"3,094"
5-19-2021,"2,652"
5-19-2021,"3,570"
5-19-2021,"4,884"
6-21-2021,"7,308"
6-21-2021,"3,392"
6-21-2021,"3,952"
6-21-2021,"3,626"
6-21-2021,"5,292"
6-21-2021,"8,640"
7-19-2021,"11,650"
7-19-2021,"6,909"
7-19-2021,"5,418"
7-19-2021,"4,756"
7-19-2021,"6,545"
7-19-2021,"9,450"
8-20-2021,"11,550"
8-20-2021,"7,600"
8-20-2021,"5,922"
8-20-2021,"4,056"
8-20-2021,"5,424"
8-20-2021,"7,150"
9-19-2021,"8,736"
9-19-2021,"4,914"
9-19-2021,"1,232"
9-19-2021,"1,232"
9-19-2021,"2,162"
9-19-2021,"3,451"
10-21-2021,"4,050"
10-21-2021,"2,014"
10-21-2021,"1,482"
10-21-2021,"1,368"
10-21-2021,"2,241"
10-21-2021,"3,016"
11-20-2021,"3,432"
11-20-2021,"1,316"
11-20-2021,"2,070"
11-20-2021,"5,559"
11-20-2021,"6,279"
11-20-2021,"8,541"
12-19-2021,"13,601"
12-19-2021,"7,560"
12-19-2021,"6,930"
12-19-2021,"6,840"
12-19-2021,"7,168"
12-19-2021,"10,500"
1-23-2021,"4,008"
1-23-2021,"2,725"
1-23-2021,"1,470"
1-23-2021,"1,170"
1-23-2021,"2,640"
1-23-2021,"2,323"
2-21-2021,"4,056"
2-21-2021,"1,840"
2-21-2021,"1,365"
2-21-2021,931
2-21-2021,"2,550"
2-21-2021,"1,764"
3-19-2021,"2,926"
3-19-2021,"1,387"
3-19-2021,720
3-19-2021,680
3-19-2021,"1,666"
3-19-2021,"1,587"
4-20-2021,"3,648"
4-20-2021,"1,495"
4-20-2021,952
4-20-2021,810
4-20-2021,"2,014"
4-20-2021,"2,632"
5-19-2021,"6,012"
5-19-2021,"3,393"
5-19-2021,"2,448"
5-19-2021,"2,006"
5-19-2021,"3,225"
5-19-2021,"4,116"
6-21-2021,"5,928"
6-21-2021,"2,904"
6-21-2021,"3,168"
6-21-2021,"3,306"
6-21-2021,"4,437"
6-21-2021,"6,820"
7-19-2021,"9,100"
7-19-2021,"5,265"
7-19-2021,"4,136"
7-19-2021,"3,485"
7-19-2021,"5,782"
7-19-2021,"8,662"
8-20-2021,"10,584"
8-20-2021,"5,763"
8-20-2021,"5,311"
8-20-2021,"3,256"
8-20-2021,"3,807"
8-20-2021,"6,200"
9-19-2021,"7,350"
9-19-2021,"3,724"
9-19-2021,966
9-19-2021,882
9-19-2021,"1,564"
9-19-2021,"2,548"
10-21-2021,"3,973"
10-21-2021,"1,672"
10-21-2021,"1,120"
10-21-2021,936
10-21-2021,"1,450"
10-21-2021,"2,639"
11-20-2021,"3,059"
11-20-2021,"1,092"
11-20-2021,"1,702"
11-20-2021,"3,900"
11-20-2021,"5,467"
11-20-2021,"7,560"
12-19-2021,"10,816"
12-19-2021,"6,902"
12-19-2021,"5,555"
12-19-2021,"5,076"
12-19-2021,"5,589"
12-19-2021,"8,364"
1-16-2021,"3,427"
1-16-2021,"2,093"
1-16-2021,"1,232"
1-16-2021,"1,064"
1-16-2021,"2,145"
1-16-2021,"2,346"
2-14-2021,"3,726"
2-14-2021,"1,495"
2-14-2021,"1,050"
2-14-2021,840
2-14-2021,"2,176"
2-14-2021,"1,764"
3-12-2021,"3,060"
3-12-2021,"1,121"
3-12-2021,675
3-12-2021,520
3-12-2021,"1,312"
3-12-2021,"1,495"
4-13-2021,"3,600"
4-13-2021,"1,450"
4-13-2021,840
4-13-2021,665
4-13-2021,"1,482"
4-13-2021,"2,349"
5-12-2021,"5,148"
5-12-2021,"3,003"
5-12-2021,"2,080"
5-12-2021,"1,856"
5-12-2021,"2,408"
5-12-2021,"3,948"
6-14-2021,"5,328"
6-14-2021,"3,008"
6-14-2021,"2,997"
6-14-2021,"3,040"
6-14-2021,"4,482"
6-14-2021,"6,786"
7-12-2021,"9,282"
7-12-2021,"5,831"
7-12-2021,"4,284"
7-12-2021,"3,225"
7-12-2021,"5,096"
7-12-2021,"8,400"
8-13-2021,"10,584"
8-13-2021,"5,661"
8-13-2021,"4,794"
8-13-2021,"3,330"
8-13-2021,"3,243"
8-13-2021,"5,876"
9-12-2021,"7,755"
9-12-2021,"3,458"
9-12-2021,"1,125"
9-12-2021,910
9-12-2021,"1,464"
9-12-2021,"2,726"
10-14-2021,"4,205"
10-14-2021,"1,615"
10-14-2021,"1,140"
10-14-2021,893
10-14-2021,"1,334"
10-14-2021,"2,520"
11-13-2021,"2,806"
11-13-2021,"1,008"
11-13-2021,"1,265"
11-13-2021,"4,482"
11-13-2021,"4,760"
11-13-2021,"6,424"
12-12-2021,"9,900"
12-12-2021,"7,080"
12-12-2021,"5,510"
12-12-2021,"5,310"
12-12-2021,"5,184"
12-12-2021,"7,616"
1-12-2021,"5,244"
1-12-2021,"2,960"
1-12-2021,"2,241"
1-12-2021,"1,224"
1-12-2021,"2,112"
1-12-2021,"2,664"
2-12-2021,"5,846"
2-12-2021,"1,833"
2-12-2021,"1,711"
2-12-2021,825
2-12-2021,"2,208"
2-12-2021,"2,560"
3-11-2021,"4,836"
3-11-2021,"1,850"
3-11-2021,"1,593"
3-11-2021,759
3-11-2021,"1,457"
3-11-2021,"2,183"
4-12-2021,"4,294"
4-12-2021,"1,638"
4-12-2021,"1,305"
4-12-2021,680
4-12-2021,"1,624"
4-12-2021,"2,928"
5-13-2021,"8,062"
5-13-2021,"2,700"
5-13-2021,"1,978"
5-13-2021,"1,118"
5-13-2021,"1,938"
5-13-2021,"3,944"
6-12-2021,"5,535"
6-12-2021,"2,730"
6-12-2021,"1,728"
6-12-2021,"1,568"
6-12-2021,"2,091"
6-12-2021,"4,700"
7-11-2021,"7,238"
7-11-2021,"3,564"
7-11-2021,"2,257"
7-11-2021,"1,672"
7-11-2021,"2,548"
7-11-2021,"4,982"
8-12-2021,"6,419"
8-12-2021,"3,276"
8-12-2021,"2,340"
8-12-2021,"2,204"
8-12-2021,"2,162"
8-12-2021,"4,664"
9-13-2021,"5,796"
9-13-2021,"3,120"
9-13-2021,"1,696"
9-13-2021,"1,326"
9-13-2021,"1,722"
9-13-2021,"2,990"
10-12-2021,"5,616"
10-12-2021,"3,075"
10-12-2021,"1,806"
10-12-2021,"1,548"
10-12-2021,"2,052"
10-12-2021,"3,850"
11-12-2021,"5,512"
11-12-2021,"2,583"
11-12-2021,"2,451"
11-12-2021,"1,892"
11-12-2021,"2,655"
11-12-2021,"3,965"
12-11-2021,"8,120"
12-11-2021,"3,375"
12-11-2021,"3,285"
12-11-2021,"2,250"
12-11-2021,"2,800"
12-11-2021,"4,800"
1-9-2021,"4,224"
1-9-2021,"2,368"
1-9-2021,"1,850"
1-9-2021,924
1-9-2021,"2,107"
1-9-2021,"2,376"
2-9-2021,"5,168"
2-9-2021,"1,734"
2-9-2021,"1,632"
2-9-2021,870
2-9-2021,"2,142"
2-9-2021,"1,587"
3-8-2021,"3,886"
3-8-2021,"1,566"
3-8-2021,"1,064"
3-8-2021,550
3-8-2021,"1,296"
3-8-2021,"1,764"
4-9-2021,"3,164"
4-9-2021,"1,232"
4-9-2021,779
4-9-2021,528
4-9-2021,"1,740"
4-9-2021,"3,332"
5-10-2021,"7,095"
5-10-2021,"2,214"
5-10-2021,"1,887"
5-10-2021,936
5-10-2021,"1,426"
5-10-2021,"3,900"
6-9-2021,"4,500"
6-9-2021,"2,080"
6-9-2021,"1,620"
6-9-2021,"1,479"
6-9-2021,"1,786"
6-9-2021,"4,641"
7-8-2021,"7,680"
7-8-2021,"3,696"
7-8-2021,"2,183"
7-8-2021,"2,014"
7-8-2021,"2,940"
7-8-2021,"5,292"
8-9-2021,"6,762"
8-9-2021,"3,780"
8-9-2021,"2,331"
8-9-2021,"1,976"
8-9-2021,"2,024"
8-9-2021,"5,130"
9-10-2021,"4,788"
9-10-2021,"2,448"
9-10-2021,"1,377"
9-10-2021,"1,232"
9-10-2021,"1,512"
9-10-2021,"2,772"
10-9-2021,"5,684"
10-9-2021,"2,628"
10-9-2021,"1,521"
10-9-2021,"1,254"
10-9-2021,"1,530"
10-9-2021,"3,869"
11-9-2021,"5,880"
11-9-2021,"2,628"
11-9-2021,"2,067"
11-9-2021,"1,833"
11-9-2021,"2,420"
11-9-2021,"3,900"
12-8-2021,"8,250"
12-8-2021,"3,450"
12-8-2021,"3,504"
12-8-2021,"2,538"
12-8-2021,"3,132"
12-8-2021,"4,914"
1-6-2021,"3,051"
1-6-2021,"2,030"
1-6-2021,"1,292"
1-6-2021,624
1-6-2021,"1,596"
1-6-2021,"2,100"
2-6-2021,"4,060"
2-6-2021,"1,260"
2-6-2021,"1,064"
2-6-2021,575
2-6-2021,"1,444"
2-6-2021,952
3-5-2021,"2,584"
3-5-2021,893
3-5-2021,585
3-5-2021,392
3-5-2021,"1,092"
3-5-2021,"1,360"
4-6-2021,"2,480"
4-6-2021,882
4-6-2021,530
4-6-2021,420
4-6-2021,"1,870"
4-6-2021,"2,898"
5-7-2021,"8,322"
5-7-2021,"2,331"
5-7-2021,"1,782"
5-7-2021,"1,122"
5-7-2021,"1,806"
5-7-2021,"3,174"
6-6-2021,"4,384"
6-6-2021,"2,156"
6-6-2021,"1,150"
6-6-2021,"1,056"
6-6-2021,"1,496"
6-6-2021,"4,335"
7-5-2021,"6,762"
7-5-2021,"3,828"
7-5-2021,"2,448"
7-5-2021,"1,739"
7-5-2021,"2,760"
7-5-2021,"4,794"
8-6-2021,"6,419"
8-6-2021,"3,276"
8-6-2021,"2,379"
8-6-2021,"1,998"
8-6-2021,"2,448"
8-6-2021,"5,194"
9-7-2021,"4,522"
9-7-2021,"2,079"
9-7-2021,"1,176"
9-7-2021,874
9-7-2021,"1,530"
9-7-2021,"2,196"
10-6-2021,"4,816"
10-6-2021,"2,400"
10-6-2021,"1,326"
10-6-2021,"1,054"
10-6-2021,"1,596"
10-6-2021,"3,577"
11-6-2021,"4,592"
11-6-2021,"2,304"
11-6-2021,"1,824"
11-6-2021,"1,768"
11-6-2021,"2,695"
11-6-2021,"4,248"
12-5-2021,"7,938"
12-5-2021,"4,277"
12-5-2021,"3,901"
12-5-2021,"2,989"
12-5-2021,"3,481"
12-5-2021,"5,192"
1-3-2021,"3,528"
1-3-2021,"2,030"
1-3-2021,"1,170"
1-3-2021,667
1-3-2021,"1,710"
1-3-2021,"2,044"
2-3-2021,"4,060"
2-3-2021,"1,131"
2-3-2021,"1,200"
2-3-2021,460
2-3-2021,"1,444"
2-3-2021,910
3-2-2021,"2,679"
3-2-2021,836
3-2-2021,531
3-2-2021,280
3-2-2021,986
3-2-2021,"1,134"
4-3-2021,"2,196"
4-3-2021,780
4-3-2021,369
4-3-2021,330
4-3-2021,"1,430"
4-3-2021,"2,989"
5-4-2021,"7,772"
5-4-2021,"1,950"
5-4-2021,"1,617"
5-4-2021,"1,216"
5-4-2021,"2,332"
5-4-2021,"4,230"
6-3-2021,"5,120"
6-3-2021,"2,430"
6-3-2021,"1,248"
6-3-2021,"1,128"
6-3-2021,"1,564"
6-3-2021,"4,998"
7-2-2021,"6,705"
7-2-2021,"3,654"
7-2-2021,"2,318"
7-2-2021,"1,938"
7-2-2021,"2,400"
7-2-2021,"4,888"
8-3-2021,"7,268"
8-3-2021,"3,612"
8-3-2021,"2,184"
8-3-2021,"1,950"
8-3-2021,"2,208"
8-3-2021,"5,304"
9-4-2021,"4,719"
9-4-2021,"1,885"
9-4-2021,"1,056"
9-4-2021,782
9-4-2021,"1,089"
9-4-2021,"1,976"
10-3-2021,"4,859"
10-3-2021,"2,244"
10-3-2021,"1,122"
10-3-2021,"1,056"
10-3-2021,"1,452"
10-3-2021,"2,990"
11-3-2021,"4,264"
11-3-2021,"2,496"
11-3-2021,"2,277"
11-3-2021,"2,145"
11-3-2021,"3,248"
11-3-2021,"4,575"
12-2-2021,"8,004"
12-2-2021,"4,998"
12-2-2021,"3,915"
12-2-2021,"3,504"
12-2-2021,"4,161"
12-2-2021,"5,192"
1-10-2021,"4,480"
1-10-2021,"2,496"
1-10-2021,"2,088"
1-10-2021,"1,232"
1-10-2021,"2,378"
1-10-2021,"2,688"
2-10-2021,"5,440"
2-10-2021,"1,768"
2-10-2021,"1,752"
2-10-2021,"1,044"
2-10-2021,"2,378"
2-10-2021,"1,425"
3-9-2021,"3,473"
3-9-2021,"1,403"
3-9-2021,"1,008"
3-9-2021,589
3-9-2021,"1,408"
3-9-2021,"1,776"
4-10-2021,"2,875"
4-10-2021,"1,242"
4-10-2021,728
4-10-2021,684
4-10-2021,"2,745"
4-10-2021,"3,384"
5-11-2021,"8,856"
5-11-2021,"2,701"
5-11-2021,"1,904"
5-11-2021,"1,666"
5-11-2021,"2,552"
5-11-2021,"4,823"
6-10-2021,"5,580"
6-10-2021,"3,008"
6-10-2021,"1,350"
6-10-2021,"1,334"
6-10-2021,"1,908"
6-10-2021,"5,096"
7-9-2021,"7,599"
7-9-2021,"4,116"
7-9-2021,"2,856"
7-9-2021,"2,058"
7-9-2021,"2,550"
7-9-2021,"5,454"
8-10-2021,"7,144"
8-10-2021,"3,567"
8-10-2021,"2,072"
8-10-2021,"2,280"
8-10-2021,"2,491"
8-10-2021,"4,914"
9-11-2021,"4,389"
9-11-2021,"2,146"
9-11-2021,"1,127"
